시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
경기도,성남시 중원구,시도,,금광로,3,,경기도 성남시 중원구 금광동 486,37.443620,127.162800,3,1,Y,K,1,4,5,녹색+황색+적색/녹색화살+적색/황색+적색,54+3+10/10+3+57,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,금광로,3,,경기도 성남시 중원구 금광동 1100,37.443930,127.163500,3,1,Y,E1,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,금광로,3,,경기도 성남시 중원구 금광동 887,37.444280,127.164700,3,1,Y,E2,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,금광로,3,,경기도 성남시 중원구 금광동 1921,37.444740,127.167000,3,1,Y,H,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,금광로,3,,경기도 성남시 중원구 금광동 471,37.444810,127.162100,3,1,Y,A,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,금광로,3,,경기도 성남시 중원구 금광동 2435-3,37.442320,127.163600,3,1,Y,F3,1,4,5,녹색+황색+적색/녹색화살+적색/황색+적색,29+3+15/15+3/3+40,2,2,1,Y,00:00,05:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,금광로,3,,경기도 성남시 중원구 금광동 543,37.442480,127.162000,3,1,Y,D,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,금광로,3,경기도 성남시 중원구 금상로67번길,,37.441850,127.162400,3,1,Y,G,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,금광로,3,,경기도 성남시 중원구 금광동 868,37.443060,127.165500,3,1,Y,M,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,금광로,3,,경기도 성남시 중원구 금광동 1806-9,37.446116,127.167074,3,1,Y,O,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,희망로,3,,경기도 성남시 중원구 금광동 92,37.442210,127.160232,3,1,Y,201065,1,3,3,녹색+황색+적색,110+3+37,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,희망로,3,,경기도 성남시 중원구 상대원동 2989-5,37.440930,127.160113,3,2,Y,201066,1,4,5,녹색+황색+적색/녹색화살+적색/황색+적색,77+3+18/18+3/3+49,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,희망로,3,,경기도 성남시 중원구 상대원동 3001-5,37.440032,127.159370,3,1,Y,201067,1,3,3,녹색+황색+적색,118+3+29,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,희망로,3,,경기도 성남시 중원구 상대원동 4128,37.436495,127.157980,3,2,Y,201068,1,4,5,녹색+황색+적색/녹색화살+적색/황색+적색,77+3+25/25+3/3+42,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,희망로,3,,경기도 성남시 중원구 상대원동 4756,37.435368,127.157958,3,1,Y,201069,1,3,3,녹색+황색+적색,123+3+24,2,2,1,N,00:00,00:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,희망로,1,,경기도 성남시 중원구 상대원동 5442-1,37.432632,127.159292,3,99,Y,201070,6,1,1,황색,0,2,1,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,희망로,3,,경기도 성남시 중원구 도촌동 87-1,37.417246,127.149926,3,2,Y,201071,1,4,5,녹색+황색+적색/녹색화살+적색/황색+적색,41+3+44/44+3/3+59,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,희망로,3,,경기도 성남시 중원구 도촌동 408-5,37.415466,127.147808,3,2,Y,201072,1,3,5,녹색+녹색/녹색화살+적색+적색+녹색/녹색화살,36+4+16/16+4/4+120,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,시민로,3,,경기도 성남시 중원구 성남동 2816,37.437028,127.146091,3,1,Y,201073,1,3,3,녹색+황색+적색,177+3+20,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,시민로,3,,경기도 성남시 중원구 성남동 2835,37.435633,127.147084,3,2,Y,201074,1,4,5,녹색+황색+적색/녹색화살+적색/황색+적색,50+3+28/28+3/3+16,2,2,1,N,00:00,00:00,N,N,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,시민로,3,,경기도 성남시 중원구 성남동 2852,37.434712,127.147690,3,2,Y,201075,1,4,5,녹색+황색+적색/녹색화살+적색/황색+적색,37+3+22/22+3/3+35,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,시민로,3,,경기도 성남시 중원구 하대원동 176-3,37.432706,127.150849,3,2,Y,201076,1,3,3,녹색+황색+적색,67+3+30,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,시민로,3,,경기도 성남시 중원구 하대원동 134-19,37.430992,127.151099,3,1,Y,201077,1,3,3,녹색+황색+적색,72+3+25,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,광명로204번길,3,,경기도 성남시 중원구 중앙동 3696,37.436960,127.147400,3,1,Y,중1-5,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,광명로204번길,3,,경기도 성남시 중원구 중앙동 3214,37.437500,127.148700,3,1,Y,중1-6,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,광명로204번길,3,,경기도 성남시 중원구 중앙동 3746-1,37.437700,127.149200,3,1,Y,중1-7,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,광명로204번길,3,,경기도 성남시 중원구 중앙동 3767-15,37.437860,127.150200,3,1,Y,중1-8,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,광명로204번길,3,,경기도 성남시 중원구 중앙동 2843,37.439280,127.150700,3,1,Y,중1-9,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,광명로204번길,3,,경기도 성남시 중원구 중앙동 2634,37.440020,127.150200,3,1,Y,중1-10,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,자혜로,3,,경기도 성남시 중원구 은행동 2027,37.452838,127.172116,3,2,Y,201078,1,1,1,황색,0,2,1,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,자혜로,3,,경기도 성남시 중원구 금광동 2876,37.450707,127.165736,3,2,Y,201079,1,4,3,녹색/녹색화살+황색+적색,41/41+3+136,2,2,1,Y,23:00,07:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,자혜로,3,,경기도 성남시 중원구 금광동 3362,37.450192,127.163322,3,2,Y,201080,1,3,3,녹색+황색+적색,48+3+39,2,2,1,Y,23:00,07:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,나눔길,3,,경기도 성남시 중원구 금광동 4847,37.453623,127.161719,3,1,Y,201081,1,3,3,녹색+황색+적색,47+3+20,2,1,1,Y,23:00,06:00,N,N,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,제일로,3,,경기도 성남시 중원구 하대원동 449-7,37.428271,127.137872,3,2,Y,201082,1,4,3,녹색/녹색화살+황색+적색,64/64+4+122,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,성남대로,3,,경기도 성남시 중원구 여수동 279-5,37.421537,127.128832,3,2,Y,201083,1,4,5,녹색/녹색화살+황색+적색/녹색화살+적색/황색+적색,22/22+4+28/28+4/4+12,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,성남대로,3,,경기도 성남시 중원구 성남동 1855,37.429814,127.129396,3,2,Y,201084,1,4,5,녹색+황색+적색/녹색화살+적색/황색+적색,53+4+16/16+4/4+123,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,성남대로,3,,경기도 성남시 중원구 성남동 4145,37.432663,127.128707,3,2,Y,201085,1,3,3,녹색+황색+적색,141+4+35,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,뚝방길,3,,경기도 성남시 중원구 성남동 4596,37.428910,127.120161,3,2,Y,201086,1,1,1,황색,0,2,1,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,뚝방길,3,,경기도 성남시 중원구 성남동 1764,37.430378,127.118888,3,2,Y,201087,1,3,3,녹색+황색+적색,54+3+43,2,2,1,Y,23:00,06:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,보통골길,3,,경기도 성남시 중원구 상대원동 252-4,37.434977,127.173775,3,2,Y,201088,1,4,3,녹색/녹색화살+황색+적색,27/27+3+170,2,2,1,Y,21:00,07:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,보통골길,3,,경기도 성남시 중원구 상대원동 307-6,37.434217,127.170965,3,2,Y,201089,1,2,2,녹색+적색,70+30,2,2,1,Y,20:00,06:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,장승1길,3,,경기도 성남시 중원구 상대원동 270-2,37.441089,127.171432,3,2,Y,201090,1,1,1,황색,0,2,1,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,장승1길,3,,경기도 성남시 중원구 상대원동 144-3,37.440629,127.172581,3,1,Y,201091,1,3,3,녹색+황색+적색,175+3+22,2,2,1,Y,20:00,06:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,선경길,3,,경기도 성남시 중원구 상대원동 269-10,37.442156,127.170581,3,2,Y,201092,1,4,4,녹색+녹색/녹색화살+황색+적색,130+27/27+3+20,2,2,1,Y,20:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,경충대로,3,,경기도 성남시 중원구 갈현동 342-1,37.422743,127.170582,3,2,Y,201093,1,4,3,녹색/녹색화살+황색+적색,15/15+3+202,2,1,1,N,00:00,00:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,원터길,2,,경기도 성남시 중원구 성남동 2580,37.436255,127.143559,3,99,Y,201094,7,1,1,황색,0,2,1,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,도촌초입길,3,,경기도 성남시 중원구 갈현동 524,37.419965,127.157175,3,2,Y,201095,1,1,1,황색,0,2,1,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,도촌남로,3,,경기도 성남시 중원구 도촌동 515,37.414853,127.148675,3,1,Y,201096,1,3,3,녹색+황색+적색,77+3+100,2,2,1,Y,00:00,06:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,도촌남로,3,,경기도 성남시 중원구 도촌동 506,37.413898,127.149773,3,2,Y,201097,1,4,4,녹색+녹색/녹색화살+황색+적색,65+22/22+3+60,2,2,1,Y,00:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,도촌남로,3,,경기도 성남시 중원구 도촌동 568,37.414621,127.151646,3,1,Y,201098,1,3,3,녹색+황색+적색,120+3+27,2,2,1,Y,23:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,도촌남로,3,,경기도 성남시 중원구 도촌동 638,37.414154,127.154815,3,2,Y,201099,1,4,4,녹색+녹색/녹색화살+황색+적색,15+55/55+3+77,2,2,1,Y,23:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,도촌남로,3,,경기도 성남시 중원구 도촌동 646,37.414728,127.158000,3,1,Y,201100,1,3,3,녹색+황색+적색,116+3+31,2,2,1,Y,23:00,06:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,도촌남로,3,,경기도 성남시 중원구 도촌동 646,37.414728,127.158000,3,2,Y,201101,1,4,4,녹색/녹색화살+녹색+황색+적색,20/20+67+3+60,2,2,1,Y,23:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,도촌남로,3,,경기도 성남시 중원구 도촌동 646,37.414728,127.158000,3,1,Y,201102,1,3,3,녹색+황색+적색,37+3+25,2,1,99,Y,22:00,07:00,Y,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,도촌남로,3,,경기도 성남시 중원구 도촌동 639,37.414076,127.153959,3,1,Y,143,1,3,3,녹색+황색+적색,120+3+27,2,2,1,Y,00:00,05:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,도촌남로,3,경기도 성남시 중원구 도촌남로 148,,37.412107,127.163474,3,1,Y,144,1,3,3,녹색+황색+적색,27+3+30,2,2,1,Y,09:00,18:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,도촌로,3,,경기도 성남시 중원구 도촌동 548,37.415670,127.150424,3,2,Y,201103,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,도촌북로,3,,경기도 성남시 중원구 도촌동 630,37.417008,127.150762,3,2,Y,201104,1,3,3,녹색+황색+적색,92+3+55,2,2,1,Y,22:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,도촌북로,3,,경기도 성남시 중원구 도촌동 636,37.416862,127.153274,3,2,Y,201105,1,3,3,녹색+황색+적색,102+3+45,2,2,1,Y,22:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,도촌북로,3,,경기도 성남시 중원구 도촌동 631,37.417625,127.154589,3,2,Y,201106,1,4,3,녹색/녹색화살+황색+적색,32/32+3+85,2,2,1,Y,23:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,도촌북로,3,,경기도 성남시 중원구 도촌동 647,37.415175,127.159085,3,2,Y,201107,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,도촌북로,3,,경기도 성남시 중원구 도촌동 708,37.412107,127.163474,3,2,Y,201108,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,마지로,3,,경기도 성남시 중원구 갈현동 112,37.418731,127.183515,3,2,Y,201109,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,마지로,3,,경기도 성남시 중원구 갈현동 122,37.420932,127.183103,3,2,Y,201110,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,마지로,3,,경기도 성남시 중원구 갈현동 122,37.420932,127.183103,3,2,Y,201111,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,마지로,3,,경기도 성남시 중원구 하대원동 101-27,37.428495,127.131262,3,2,Y,201112,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,마지로,3,,경기도 성남시 중원구 하대원동 103-18,37.428344,127.132648,3,2,Y,201113,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,마지로,3,,경기도 성남시 중원구 하대원동 104-15,37.428375,127.133812,3,2,Y,201114,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,마지로,3,,경기도 성남시 중원구 하대원동 109-13,37.428567,127.136341,3,2,Y,201115,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,광명로264번길,3,,경기도 성남시 중원구 중앙동 709,37.442670,127.156550,3,2,Y,201116,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,사색길,3,,경기도 성남시 중원구 중앙동 578,37.436438,127.150501,3,2,Y,201117,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,시청앞길,3,,경기도 성남시 중원구 여수동 182,37.418555,127.127775,3,2,Y,201118,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,시청앞길,3,,경기도 성남시 중원구 여수동 219,37.418578,127.125540,3,2,Y,201119,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,시청앞길,3,,경기도 성남시 중원구 여수동 249,37.417457,127.124777,3,2,Y,201120,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,여수울로,3,,경기도 성남시 중원구 여수동 402,37.418953,127.130775,3,2,Y,201121,1,4,4,녹색/녹색화살+녹색+황색+적색,12/12+47+3+58,2,2,1,Y,00:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,여수울로,3,,경기도 성남시 중원구 여수동 426,37.418952,127.132254,3,2,Y,201122,1,3,3,녹색+황색+적색,52+3+75,2,2,1,Y,00:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,여수울로,3,,경기도 성남시 중원구 여수동 578,37.419025,127.134630,3,2,Y,201123,1,3,3,녹색+황색+적색,57+3+70,2,2,1,Y,00:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,여수울로,3,,경기도 성남시 중원구 여수동 601,37.418389,127.134923,3,2,Y,201124,1,4,5,녹색+황색+적색/녹색화살+적색/황색+적색,45+3+10/10+3/3+69,2,2,1,Y,00:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,여수울로,3,,경기도 성남시 중원구 여수동 587,37.417566,127.137519,3,2,Y,201125,1,3,3,녹색+황색+적색,68+3+59,2,2,1,Y,00:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,은이로,3,,경기도 성남시 중원구 은행동 2474,37.457580,127.165819,3,1,Y,201126,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,은이로,3,,경기도 성남시 중원구 은행동 2476,37.457089,127.166519,3,2,Y,201127,1,4,4,녹색+녹색/녹색화살+황색+적색,74+17/17+3+26,2,2,1,Y,20:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,은이로,3,,경기도 성남시 중원구 은행동 1308,37.456089,127.167601,3,2,Y,201128,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 중원구,시도,,은이로,3,,경기도 성남시 중원구 은행동 1815-1,37.454551,127.164187,3,2,Y,201129,1,4,3,녹색/녹색화살+황색+적색,27/27+3+90,2,1,1,Y,14:30,08:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
