설립구분명,시설명,전화번호,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
공립,연천왕산초등학교,031-833-7880,경기도 연천군 미산면 우정리 397번지,경기도 연천군 미산면 왕산로 15,11044,38.0562415803,127.0110138298
공립,연천초등학교,031-834-1430,경기도 연천군 연천읍 차탄리 72번지,경기도 연천군 연천읍 연천로 228,11017,38.0977066453,127.0753123592
공립,은대초등학교,031-835-7616,경기도 연천군 전곡읍 은대리 710-19번지,경기도 연천군 전곡읍 은대로 210,11024,38.0528680687,127.0605262381
공립,전곡초등학교,031-832-2081,경기도 연천군 전곡읍 전곡리 331-1번지,경기도 연천군 전곡읍 선사로 433,11032,38.0268199734,127.0724290361
공립,전곡초등학교적동분교장,031-832-5297,경기도 연천군 전곡읍 늘목리 111-2번지,경기도 연천군 전곡읍 첫마을길 17,11041,37.9405003157,127.0006173814
공립,화진초등학교,031-832-5366,경기도 연천군 군남면 황지리 345-2번지,경기도 연천군 군남면 청정로 2289,11008,38.0306192975,127.0402971834
공립,고기초등학교,031-263-9775,경기도 용인시 수지구 고기동 172-1번지,경기도 용인시 수지구 고기로 385,16801,37.3588656563,127.0660618491
공립,고림초등학교,031-321-0710,경기도 용인시 처인구 고림동 340-2번지,경기도 용인시 처인구 한터로152번길 22,17149,37.2473487554,127.2271644550
공립,관곡초등학교,031-282-1456,경기도 용인시 기흥구 구갈동 363번지,경기도 용인시 기흥구 관곡로 61,16963,37.2832058987,127.1136619863
공립,구갈초등학교,031-283-3096,경기도 용인시 기흥구 구갈동 397번지,경기도 용인시 기흥구 구갈로 36,16973,37.2779631273,127.1119290871
공립,구성초등학교,031-283-2808,경기도 용인시 기흥구 마북동 333번지,경기도 용인시 기흥구 구성로 51,16917,37.2954255645,127.1154385842
공립,기흥초등학교,031-286-2642,경기도 용인시 기흥구 공세동 200-3번지,경기도 용인시 기흥구 공세로82번길 5,17085,37.2319217011,127.1097978044
공립,남사초등학교,031-332-6006,경기도 용인시 처인구 남사읍 봉무리 662번지,경기도 용인시 처인구 남사읍 처인성로185번길 9-10,17118,37.1136418089,127.1482921986
공립,남촌초등학교,031-333-4461,경기도 용인시 처인구 남사읍 진목리 141-5번지,경기도 용인시 처인구 남사읍 천덕산로 330,17124,37.1016375957,127.1372288345
공립,능원초등학교,031-333-6797,경기도 용인시 처인구 모현읍 능원리 57번지,경기도 용인시 처인구 모현읍 충렬로8번길 29,16884,37.3431943382,127.1738459643
공립,대지초등학교,031-546-7100,경기도 용인시 수지구 죽전동 313-3번지,경기도 용인시 수지구 대지로51번길 6,16872,37.3301761341,127.1160516844
공립,대현초등학교,031-264-6122,경기도 용인시 수지구 죽전동 869-1번지,경기도 용인시 수지구 용구대로2771번길 16,16865,37.3335879981,127.1064843220
공립,마북초등학교,031-285-9431,경기도 용인시 기흥구 마북동 550-13번지,경기도 용인시 기흥구 연원로 31,16908,37.3028353722,127.1100410443
공립,마성초등학교,031-274-3518,경기도 용인시 기흥구 마북동 635번지,경기도 용인시 기흥구 용구대로2360번길 29,16909,37.2974104392,127.1132282933
공립,내혜홀초등학교,031-671-1082,경기도 안성시 아양동 292-1번지,경기도 안성시 내혜홀3길 29,17582,37.0060568020,127.2652892694
공립,대덕초등학교,031-676-0630,경기도 안성시 대덕면 모산리 463번지,경기도 안성시 대덕면 모산로 84,17543,37.0273697402,127.2448739168
공립,동신초등학교,031-673-3995,경기도 안성시 보개면 동신리 229-2번지,경기도 안성시 보개면 사갑뜰길 6,17510,37.0122760747,127.3047364636
공립,마전초등학교,031-672-4083,경기도 안성시 삼죽면 마전리 37-1번지,경기도 안성시 삼죽면 서동대로 5915,17515,37.0307109916,127.3413430449
공립,문기초등학교,031-618-0559,경기도 안성시 공도읍 양기리 332-25번지,경기도 안성시 공도읍 서동대로 4424,17558,37.0076610350,127.1939211321
공립,미곡초등학교,031-674-0306,경기도 안성시 양성면 노곡리 443번지,경기도 안성시 양성면 안성맞춤대로 2304-9,17500,37.1106712299,127.2450337030
공립,미양초등학교,031-672-8081,경기도 안성시 미양면 양지리 201번지,경기도 안성시 미양면 양지길 40,17601,36.9750218904,127.2127698374
공립,백성초등학교,031-674-3231,경기도 안성시 옥산동 566번지,경기도 안성시 아양3로 41,17577,37.0054529397,127.2520394580
공립,보개초등학교,031-675-3481,경기도 안성시 보개면 이전리 347-2번지,경기도 안성시 보개면 보개원삼로 649,17507,37.0603714324,127.2962448704
공립,보체초등학교,031-677-8083,경기도 안성시 미양면 보체리 31-5번지,경기도 안성시 미양면 보체길 47,17600,36.9739721325,127.2382999590
공립,산평초등학교,031-672-9083,경기도 안성시 서운면 산평리 160-2번지,경기도 안성시 서운면 서운로 58,17609,36.9199520563,127.2614779553
공립,삼죽초등학교,031-672-4081,경기도 안성시 삼죽면 덕산리 269번지,경기도 안성시 삼죽면 삼죽초교길 20,17513,37.0764533740,127.3744697541
공립,서삼초등학교,031-672-4082,경기도 안성시 보개면 남풍리 1070번지,경기도 안성시 보개면 보개원삼로 1001,17507,37.0869846525,127.3088769243
공립,안성초등학교,031-674-5800,경기도 안성시 구포동 170번지,경기도 안성시 혜산로 13,17587,37.0114954793,127.2714436602
공립,양성초등학교,031-670-7800,경기도 안성시 양성면 동항리 420번지,경기도 안성시 양성면 옥단길 43,17502,37.0621216033,127.1958396163
공립,안양부흥초등학교,031-381-2111,경기도 안양시 동안구 비산동 1102-8번지,경기도 안양시 동안구 달안로 37,14044,37.3942327763,126.9466020575
공립,안양서초등학교,031-687-7300,경기도 안양시 만안구 안양동 922번지,경기도 안양시 만안구 양화로37번길 32,14011,37.3969094342,126.9110620166
공립,안양신기초등학교,031-381-0065,경기도 안양시 동안구 호계동 1056-5번지,경기도 안양시 동안구 동안로 26,14099,37.3816434548,126.9569396449
공립,안양중앙초등학교,031-449-8366,경기도 안양시 동안구 비산동 423번지,경기도 안양시 동안구 경수대로883번길 11,13955,37.3961661081,126.9379789803
공립,안양초등학교,031-441-1191,경기도 안양시 만안구 안양동 378-1번지,경기도 안양시 만안구 현충로28번길 54,14032,37.3942160677,126.9279388345
공립,안일초등학교,031-444-1493,경기도 안양시 만안구 안양동 85-6번지,경기도 안양시 만안구 안양천서로 339,13994,37.4041308403,126.9223157010
공립,연현초등학교,031-474-0243,경기도 안양시 만안구 석수동 485-16번지,경기도 안양시 만안구 연현로1번길 55,13903,37.4254793458,126.9031867753
공립,청계초등학교,02-502-5579,경기도 과천시 별양동 4번지,경기도 과천시 꿈보람길 34,13836,37.4314654418,126.9963553167
공립,평촌초등학교,031-382-2406,경기도 안양시 동안구 평촌동 899-4번지,경기도 안양시 동안구 평촌대로180번길 56,14071,37.3883926778,126.9604267896
공립,호계초등학교,031-452-5200,경기도 안양시 동안구 호계동 923-17번지,경기도 안양시 동안구 경수대로707번길 27,14078,37.3842801671,126.9501543602
공립,호원초등학교,031-455-9561,경기도 안양시 동안구 호계동 338번지,경기도 안양시 동안구 경수대로623번길 72,14113,37.3751001303,126.9531692602
공립,희성초등학교,031-382-4222,경기도 안양시 동안구 비산동 1101-1번지,경기도 안양시 동안구 학의로 86,14043,37.3983529159,126.9487183929
공립,강상초등학교,031-772-2685,경기도 양평군 강상면 신화리 243번지,경기도 양평군 강상면 신화길 86,12572,37.4739277577,127.4798350917
공립,강하초등학교,031-772-4005,경기도 양평군 강하면 운심리 43-2번지,경기도 양평군 강하면 운심길 33,12574,37.4965555113,127.4098696252
공립,보라초등학교,031-282-2770,경기도 용인시 기흥구 금화로 105,,17073,,
공립,보정초등학교,031-272-7320,경기도 용인시 기흥구 보정동 1299번지,경기도 용인시 기흥구 신촌로73번길 28,16904,37.3091116197,127.1108211346
공립,산양초등학교,031-260-5900,경기도 용인시 기흥구 신갈동 162번지,경기도 용인시 기흥구 산양로 2,16962,37.2837842810,127.1086277169
공립,상하초등학교,031-281-3125,경기도 용인시 기흥구 상하동 674번지,경기도 용인시 기흥구 중부대로788번길 27,17077,37.2570420067,127.1405784889
공립,상현초등학교,031-265-4564,경기도 용인시 수지구 상현동 53-3번지,경기도 용인시 수지구 만현로67번길 23,16928,37.3090139659,127.0899110239
공립,서룡초등학교,031-333-5665,경기도 용인시 처인구 역북동 416번지,경기도 용인시 처인구 중부대로1281번길 11,17047,37.2381093734,127.1870729144
공립,서천초등학교,031-273-0938,경기도 용인시 기흥구 서천동 282번지,경기도 용인시 기흥구 서그내로62번길 6,17103,37.2430676585,127.0720032889
공립,성복초등학교,031-266-2204,경기도 용인시 수지구 신봉동 1-92번지,경기도 용인시 수지구 성복2로78번길 52,16850,37.3195278858,127.0781500120
공립,소현초등학교,031-261-8141,경기도 용인시 수지구 상현동 854번지,경기도 용인시 수지구 만현로133번길 78,16930,37.3019018473,127.0924771862
공립,송전초등학교,031-335-7027,경기도 용인시 처인구 이동읍 송전리 705-2번지,경기도 용인시 처인구 이동읍 경기동로687번길 14,17136,37.1408050264,127.1986325650
공립,수지초등학교,031-262-0055,경기도 용인시 수지구 풍덕천동 510번지,경기도 용인시 수지구 정평로13번길 30,16846,37.3167408226,127.0852982662
공립,신갈초등학교,031-283-2087,경기도 용인시 기흥구 신갈동 56번지,경기도 용인시 기흥구 신갈로 76,16969,37.2737909431,127.1068521797
공립,개군초등학교,031-772-8007,경기도 양평군 개군면 하자포리 276-1번지,경기도 양평군 개군면 자진개1길 23,12568,37.4279544019,127.5343600468
공립,곡수초등학교,031-772-9333,경기도 양평군 지평면 곡수리 366-4번지,경기도 양평군 지평면 곡수길 56,12544,37.4181068445,127.6135879399
공립,다문초등학교,031-773-3439,경기도 양평군 용문면 다문리 626번지,경기도 양평군 용문면 다문중앙2길 27,12522,37.4858732093,127.5915541434
공립,대아초등학교,031-772-7397,경기도 양평군 양서면 증동리 573번지,경기도 양평군 양서면 방죽들길 5,12580,37.5279002004,127.4156152684
공립,서종초등학교,031-773-6031,경기도 양평군 서종면 문호리 733번지,경기도 양평군 서종면 북한강로789번길 8,12502,37.6090990070,127.3482121683
공립,세월초등학교,031-772-3504,경기도 양평군 강상면 세월리 126-1번지,경기도 양평군 강상면 세월길147번길 2,12573,37.4360536607,127.4951167653
공립,수입초등학교,031-773-6120,경기도 양평군 서종면 수입리 673번지,경기도 양평군 서종면 무드리2길 20,12500,37.6445270895,127.3757417154
공립,양동초등학교고송분교장,031-773-1173,경기도 양평군 양동면 고송리 821-1번지,경기도 양평군 양동면 고송길 32-16,12533,37.4864145512,127.7005177945
공립,양서초등학교,031-772-7406,경기도 양평군 양서면 도곡리 320-1번지,경기도 양평군 양서면 양서도곡길 8,12583,37.5128909727,127.3822290249
공립,양수초등학교,031-772-6005,경기도 양평군 양서면 용담리 212번지,경기도 양평군 양서면 용담3길 15,12584,37.5447472494,127.3256683083
공립,양평동초등학교,031-774-4407,경기도 양평군 양평읍 창대리 639번지,경기도 양평군 양평읍 창대길 20-8,12560,37.4882249847,127.5071264090
공립,양평초등학교,031-774-9614,경기도 양평군 양평읍 양근리 491-9번지,경기도 양평군 양평읍 양근로 142,12554,37.4932901084,127.4864250603
공립,옥천초등학교,031-772-5014,경기도 양평군 옥천면 옥천리 549-1번지,경기도 양평군 옥천면 옥천길 51,12507,37.5195857637,127.4594079471
공립,용문초등학교,031-773-3032,경기도 양평군 용문면 광탄리 154번지,경기도 양평군 용문면 용문로 837,12513,37.5098464183,127.6328264734
공립,원덕초등학교,031-772-2820,경기도 양평군 양평읍 원덕리 381번지,경기도 양평군 양평읍 원덕흑천길 180,12565,37.4680537880,127.5428372772
공립,지평초등학교일신분교장,0193321731,,,,,
공립,조현초등학교,031-772-4942,경기도 양평군 용문면 조현리 174-1번지,경기도 양평군 용문면 중원산로 157,12511,37.5227266024,127.6159984232
공립,지평초등학교,031-773-7054,경기도 양평군 지평면 지평리 502-2번지,경기도 양평군 지평면 지평의병로 107,12541,37.4758408914,127.6380253408
공립,가남초등학교,031-882-2705,경기도 여주시 가남읍 태평리 74-1번지,경기도 여주시 가남읍 태평4길 2,12662,37.2052873140,127.5476017467
